12
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 
2  2  2  2  2  2  2  2  2  2  10 2  2  2  2  2  2  2  2 
2  2  2  2  10 2  2  2  2  2  2  10 2  2  2  2  2  2  2 
2  2  2  2  2  10 2  2  2  10 10 10 10 10 2  2  2  2  2 
2  2  2  10 10 10 10 10 2  2  2  10 2  2  2  2  2  2  2 
2  2  2  2  2  10 2  2  2  2  10 2  2  2  2  2  2  2  2 
2  2  2  2  10 2  2  2  2  2  2  2  2  10 2  2  2  2  2 
2  2  2  2  2  2  2  2  2  2  2  2  2  2  10 2  2  2  2 
2  2  2  2  2  2  10 2  2  2  2  2  10 10 10 10 10 2  2 
2  2  2  2  2  2  2  10 2  2  2  2  2  2  10 2  2  2  2 
2  2  2  2  2  10 10 10 10 10 2  2  2  10 2  2  2  2  2 
2  2  2  2  2  2  2  10 2  2  2  2  2  2  2  2  2  2  2 
2  2  2  2  2  2  10 2  2  2  2  2  10 2  2  2  2  2  2 
2  2  2  10 2  2  2  2  2  2  2  2  2  10 2  2  2  2  2 
2  2  2  2  10 2  2  2  2  2  2  10 10 10 10 10 2  2  2 
2  2  10 10 10 10 10 2  2  2  2  2  2  10 2  2  2  2  2 
2  2  2  2  10 2  2  2  2  2  2  2  10 2  2  2  2  2  2
2  2  2  10 2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
Grass
2
2
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 13 13 13 13 13 13 2  2  2  13 13 
13 13 13 13 13 13 13 13 13 13 13 2  2  2  2  2  2  13 13 
13 13 13 13 13 13 13 13 2  2  2  2  2  2  2  2  2  13 13 
13 13 13 13 13 2  2  2  2  2  2  2  2  2  2  2  2  13 13 
13 13 13 13 2  7  7  7  7  7  7  7  7  7  7  7  7  13 13 
13 13 13 13 2  4  4  4  4  2  2  2  2  14 2  2  2  13 13 
13 13 13 2  2  4  4  4  4  2  2  2  2  14 2  14 2  13 13 
13 13 2  2  2  4  4  4  4  2  2  2  14 14 14 2  2  13 13 
13 13 13 2  2  4  4  4  4  2  2  2  2  14 2  14 2  13 13 
13 13 13 13 2  4  4  4  4  2  2  2  2  14 2  2  2  13 13 
13 13 13 13 2  2  2  2  2  2  2  2  2  2  2  2  2  13 13 
13 13 13 13 13 2  2  2  2  2  2  2  2  2  2  2  2  13 13 
13 13 13 13 13 13 13 13 2  2  2  2  2  2  2  2  2  13 13 
13 13 13 13 13 13 13 13 13 13 13 2  2  2  2  2  2  13 13 
13 13 13 13 13 13 13 13 13 13 13 13 13 13 2  2  2  13 13 
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
Red Base
1
20
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  2  2  2  9  9
9  9  9  9  9  9  9  9  9  9  9  2  2  2  2  2  2  9  9
9  9  9  9  9  9  9  9  2  2  2  2  2  2  2  2  2  9  9
9  9  9  9  9  2  2  2  2  2  2  2  2  2  2  2  2  9  9
9  9  9  9  2  7  7  7  7  7  7  7  7  7  7  7  7  9  9
9  9  9  9  2  1  1  1  1  2  2  2  2  14 2  2  2  9  9
9  9  9  2  2  1  1  1  1  2  2  2  2  14 2  14 2  9  9
9  9  2  2  2  1  1  1  1  2  2  2  14 14 14 2  2  9  9
9  9  9  2  2  1  1  1  1  2  2  2  2  14 2  14 2  9  9
9  9  9  9  2  1  1  1  1  2  2  2  2  14 2  2  2  9  9
9  9  9  9  2  2  2  2  2  2  2  2  2  2  2  2  2  9  9
9  9  9  9  9  2  2  2  2  2  2  2  2  2  2  2  2  9  9
9  9  9  9  9  9  9  9  2  2  2  2  2  2  2  2  2  9  9
9  9  9  9  9  9  9  9  9  9  9  2  2  2  2  2  2  9  9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  2  2  2  9  9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
Blue Base
1
20
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  2  2  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  7  7  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  15 7  7  7  7  7  7  7  7  7  7  7  7  7  2
2  2  15 15 15 15 7  7  7  7  7  7  7  7  7  7  7  7  2
2  15 15 15 15 15 15 7  7  7  7  7  7  7  7  7  7  7  2
2  2  15 15 15 15 7  7  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  15 7  7  7  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  7  7  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  7  7  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  7  7  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  7  7  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  2  2  7  7  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  7  7  2
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
Mountain
10
15
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 10 2  2  
2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  10 10 2  2  
Hill
5
4
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
