13

0
No Unit
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
0
0
0 0
0

1
Blue Infantry
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 1  20 20 20 20 20 20 20 20 20 0  0  20
20 20 20 20 20 1  1  14 14 14 20 20 20 20 20 20 1  20 20
20 20 20 20 1  1  1  14 14 14 1  1  1  1  1  1  1  20 20
20 20 20 20 1  1  1  14 14 14 1  1  1  1  1  1  20 20 20
20 20 20 20 1  1  1  14 0  14 1  1  1  1  1  1  1  0  20
20 20 20 20 20 1  1  14 14 14 20 8  8  8  20 20 20 0  20
20 20 20 20 20 20 1  20 20 20 20 8  8  14 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  14 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
5
15
1 0
3

1
Red Infantry
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  14 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20
20 20 20 20 20 20 4  20 20 20 20 8  8  14 20 20 20 20 20
20 20 20 20 20 4  4  14 14 14 20 8  8  8  20 20 20 0  20
20 20 20 20 4  4  4  14 0  14 4  4  4  4  4  4  4  0  20
20 20 20 20 4  4  4  14 14 14 4  4  4  4  4  4  20 20 20
20 20 20 20 4  4  4  14 14 14 4  4  4  4  4  4  4  20 20
20 20 20 20 20 4  4  14 14 14 20 20 20 20 20 20 4  20 20
20 20 20 20 20 20 4  20 20 20 20 20 20 20 20 20 0  0  20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
5
15
1 0
3

1
Blue Calvary
20 20 20 20 20 20 20 20 20 20 20 15 15 15 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 15 15 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 15 15 15 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 20 1  20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 1  1  14 14 1  1  1  1  15 15 15 15 20 20 20 20 20 20
20 1  1  14 14 1  1  1  1  6  6  6  15 20 20 20 20 20 20
20 1  1  7  14 1  1  1  1  6  6  6  15 20 20 20 20 20 20
20 20 1  20 20 20 14 20 15 15 15 6  20 20 20 20 20 20 20
20 20 20 20 20 20 6  15 15 15 15 15 15 15 15 15 20 20 20
20 20 20 20 20 20 15 6  15 15 15 15 20 20 20 20 20 20 20
20 20 20 20 20 20 15 6  15 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 0  15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
7
20
1 0
1

1
Red Calvary
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 0  15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 15 15 15 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 6  15 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 15 6  15 15 15 15 20 20 20 20 20 20 20
20 20 20 20 20 20 6  15 15 15 15 15 15 15 15 15 20 20 20
20 20 4  20 20 20 14 20 15 15 15 6  20 20 20 20 20 20 20
20 4  4  7  14 4  4  4  4  6  6  6  15 20 20 20 20 20 20
20 4  4  14 14 4  4  4  4  6  6  6  15 20 20 20 20 20 20
20 4  4  14 14 4  4  4  4  15 15 15 15 20 20 20 20 20 20
20 20 4  20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 15 15 15 15 15 15 15 20 20 20
20 20 20 20 20 20 20 20 20 20 15 15 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 15 15 15 20 20 20 20 20
7
20
1 0
1

1
Blue Catapult
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  6  6  20 20 20 20 20
20 20 20 20 20 20 20 20 20 8  8  8  6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 8  8  8  6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  6  6  20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 1  20 20 14 20 6  20 20 1  20 20 20
20 20 20 20 20 20 1  1  14 14 1  1  1  1  1  1  20 20 20
20 20 20 20 20 20 1  1  14 14 1  1  1  6  6  20 20 20 20
20 20 20 20 20 20 1  1  14 14 1  1  1  1  1  1  20 20 20
20 20 20 20 20 20 20 1  20 20 14 20 6  6  6  1  20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
3
9
1 0
5

1
Red Catapult
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 4  20 20 14 20 6  6  6  4  20 20 20
20 20 20 20 20 20 4  4  14 14 4  4  4  4  4  4  20 20 20
20 20 20 20 20 20 4  4  14 14 4  4  4  6  6  20 20 20 20
20 20 20 20 20 20 4  4  14 14 4  4  4  4  4  4  20 20 20
20 20 20 20 20 20 20 4  20 20 14 20 6  20 20 4  20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 6  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  6  6  20 20 20 20 20
20 20 20 20 20 20 20 20 20 8  8  8  6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 8  8  8  6  6  6  20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  6  6  20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
3
9
1 0
5

1
Blue Tank
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 20 20 1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 20 1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 20 1  1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 20 1  20 1  8  1  1  8  20 20 20 20 20 20
20 20 20 20 20 1  20 20 20 8  1  1  8  20 20 20 20 20 20
20 20 20 20 1  20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
5
10
1 0
4

1
Red Tank
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 4  20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 4  20 20 20 8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  20 4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 20 4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 4  4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 20 4  4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 20 20 4  8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 8  4  4  8  20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 8  8  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
5
10
1 0
4

3
Blue Fighter
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
20 20 20 20 20 20 1  1  1  1  1  1  1  20 20 20 20 20 20
20 20 20 20 20 20 20 1  1  1  1  1  20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 1  1  1  20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 20 1  1  1  20 20 20 20 20 20 20 20
20 20 20 20 20 20 20 1  3  3  3  1  20 20 20 20 20 20 20
20 20 20 20 8  8  8  1  1  3  1  1  8  8  8  20 20 20 20
